,000906.SH,000961.SH,399440.SZ,H30588.CSI,000018.SH,399808.SZ,399914.SZ,399412.SZ,H11136.CSI,930599.CSI,930653.CSI,H30171.CSI,399967.SZ,000998.SH,000827.SH,000978.SH
2006-01-05,930.415,990.826,948.8707,,1045.148,,1189.5516,,,929.213,1031.851,922.947,1127.343,,,931.474
2006-01-06,940.807,997.865,953.5642,,1058.618,,1206.5651,,,937.351,1044.991,936.705,1139.684,,,944.287
2006-01-09,948.262,1013.656,955.8071,,1054.168,,1203.0704,,,951.178,1061.37,937.258,1162.256,,,955.117
2006-01-10,952.137,1033.915,955.4458,,1070.165,,1216.1518,,,956.002,1057.559,934.267,1173.901,,,956.862
2006-01-11,947.438,1030.15,962.9646,,1060.269,,1204.8045,,,945.938,1050.657,927.173,1162.709,,,945.786
2006-01-12,960.509,1039.737,970.4864,,1064.406,,1212.281,,,967.219,1064.995,933.998,1193.307,,,969.34
2006-01-13,958.455,1041.203,963.3625,,1054.376,,1195.4693,,,967.626,1071.34,929.123,1188.733,,,971.689
2006-01-16,942.729,1036.338,948.4999,,1029.931,,1169.4836,,,949.861,1056.744,915.021,1178.731,,,956.801
2006-01-17,944.495,1036.588,953.5341,,1038.542,,1181.3711,,,949.279,1056.535,916.154,1176.332,,,955.259
2006-01-18,963.809,1062.201,966.915,,1069.035,,1212.1057,,,970.023,1077.572,929.822,1193.869,,,971.658
2006-01-19,972.224,1077.514,992.6426,,1076.185,,1219.7218,,,983.18,1082.298,928.951,1200.035,,,976.468
2006-01-20,974.514,1097.572,994.4309,,1075.237,,1216.0278,,,985.69,1092.605,920.696,1206.045,,,974.027
2006-01-23,978.843,1114.138,1007.7208,,1081.691,,1218.8881,,,994.503,1092.564,920.45,1209.512,,,973.979
2006-01-24,980.67,1116.196,1008.9233,,1085.788,,1234.3445,,,1005.434,1095.399,919.328,1209.565,,,970.436
2006-01-25,987.362,1125.538,1010.6932,,1109.655,,1267.0291,,,1010.854,1115.82,924.563,1207.686,,,969.517
2006-02-06,1010.725,1181.227,1039.795,,1128.411,,1304.4996,,,1026.285,1156.821,941.477,1222.704,,,985.984
2006-02-07,1008.536,1179.728,1034.824,,1107.268,,1283.3152,,,1019.11,1162.599,939.215,1205.935,,,984.145
2006-02-08,1011.148,1168.056,1034.6967,,1108.194,,1284.5993,,,1019.569,1164.607,946.183,1208.55,,,998.527
2006-02-09,997.818,1160.759,1029.9868,,1096.667,,1263.3118,,,1001.625,1146.587,937.441,1198.393,,,988.352
2006-02-10,1009.941,1182.362,1039.5662,,1101.383,,1274.4276,,,1016.269,1173.91,946.39,1211.966,,,999.076
2006-02-13,1008.453,1170.04,1041.4664,,1103.385,,1272.3525,,,1016.12,1187.284,945.873,1211.841,,,1010.147
2006-02-14,1015.77,1188.22,1034.9136,,1109.372,,1288.5569,,,1026.775,1199.707,945.32,1239.865,,,1016.03
2006-02-15,1018.047,1202.639,1031.7665,,1123.765,,1308.0315,,,1025.637,1194.472,945.451,1234.261,,,1014.484
2006-02-16,995.08,1177.458,1009.6526,,1122.316,,1290.338,,,998.539,1167.239,924.949,1192.184,,,983.108
2006-02-17,992.958,1166.942,1012.1513,,1136.216,,1310.9741,,,986.102,1160.865,927.653,1173.49,,,974.197
2006-02-20,992.271,1169.217,1016.7663,,1138.023,,1317.7502,,,977.541,1158.258,918.856,1151.471,,,963.124
2006-02-21,1009.085,1192.74,1047.3214,,1152.094,,1341.1126,,,998.918,1176.438,926.124,1176.707,,,973.953
2006-02-22,1008.427,1195.275,1057.3534,,1148.271,,1335.1776,,,992.15,1182.764,924.642,1168.064,,,972.327
2006-02-23,1010.584,1195.547,1057.539,,1170.044,,1351.1695,,,986.74,1190.343,921.736,1161.197,,,970.935
2006-02-24,1018.692,1196.971,1063.9512,,1177.119,,1364.2981,,,996.083,1199.011,933.1,1175.583,,,981.764
2006-02-27,1016.478,1194.063,1051.922,,1214.286,,1373.9415,,,992.038,1205.251,933.7,1169.857,,,977.455
2006-02-28,1020.503,1194.033,1057.5105,,1232.432,,1388.0997,,,1002.864,1215.716,935.192,1187.6,,,978.936
2006-03-01,1025.123,1198.609,1040.1982,,1228.211,,1387.046,,,1013.23,1218.729,945.802,1205.906,,,990.428
2006-03-02,1007.215,1181.999,1017.3852,,1197.186,,1352.8338,,,997.067,1219.86,920.549,1178.498,,,974.895
2006-03-03,1009.771,1200.717,1024.8115,,1185.111,,1348.3836,,,996.61,1218.463,927.543,1188.618,,,975.072
2006-03-06,1007.153,1192.748,1030.1414,,1184.678,,1343.866,,,994.837,1216.219,922.28,1190.671,,,975.102
2006-03-07,983.558,1157.945,1007.6773,,1160.707,,1307.0447,,,969.516,1191.745,903.675,1162.468,,,951.183
2006-03-08,978.409,1144.969,992.8857,,1166.807,,1303.733,,,967.447,1189.312,901.48,1171.299,,,948.053
2006-03-09,973.637,1139.544,998.6414,,1135.484,,1279.3855,,,963.032,1181.738,901.016,1150.682,,,943.369
2006-03-10,977.345,1145.649,1008.5347,,1139.387,,1282.0413,,,965.998,1191.191,903.699,1155.832,,,945.459
2006-03-13,987.059,1162.2,1023.1772,,1159.543,,1314.1162,,,972.538,1197.347,907.995,1172.908,,,949.102
2006-03-14,986.835,1166.925,1021.7054,,1139.101,,1297.2926,,,975.682,1193.91,905.7,1201.946,,,950.629
2006-03-15,997.459,1194.121,1029.7144,,1152.646,,1313.7983,,,987.316,1203.594,909.48,1210.174,,,959.279
2006-03-16,997.253,1192.511,1020.35,,1159.083,,1322.2736,,,987.922,1205.035,907.305,1221.784,,,963.058
2006-03-17,994.248,1187.496,1016.2065,,1152.685,,1314.0933,,,989.697,1203.965,903.417,1209.174,,,958.148
2006-03-20,1007.405,1212.337,1026.4943,,1173.888,,1347.8536,,,999.763,1208.761,911.002,1220.587,,,968.986
2006-03-21,1010.66,1227.223,1024.795,,1184.294,,1359.3782,,,1004.182,1225.462,912.508,1226.665,,,973.794
2006-03-22,1018.938,1250.661,1024.4338,,1190.082,,1375.6861,,,1015.134,1231.959,914.097,1238.377,,,983.599
2006-03-23,1022.035,1258.364,1020.6534,,1183.25,,1370.0621,,,1023.572,1235.701,910.748,1256.526,,,992.947
2006-03-24,1015.986,1249.563,1021.1855,,1169.785,,1357.621,,,1023.448,1231.588,904.721,1265.38,,,984.793
2006-03-27,1024.472,1252.548,1025.5159,,1186.285,,1386.719,,,1032.192,1242.3,909.229,1279.497,,,992.547
2006-03-28,1031.066,1262.214,1029.5665,,1195.69,,1403.208,,,1037.827,1245.035,909.791,1292.095,,,996.777
2006-03-29,1038.537,1269.433,1041.3334,,1203.173,,1416.8445,,,1052.412,1245.781,911.588,1287.906,,,999.699
2006-03-30,1028.646,1264.341,1028.7155,,1200.817,,1407.015,,,1044.772,1241.75,896.614,1277.372,,,990.909
2006-03-31,1036.086,1302.773,1028.6709,,1202.846,,1413.562,,,1051.367,1248.154,896.733,1285.136,,,991.354
2006-04-03,1056.204,1338.482,1036.5821,,1241.626,,1454.3256,,,1080.611,1273.424,905.627,1319.811,,,1011.579
2006-04-04,1066.806,1345.354,1040.7662,,1263.969,,1468.9872,,,1096.084,1286.827,917.036,1328.066,,,1022.972
2006-04-05,1077.312,1354.489,1036.2661,,1264.425,,1497.1321,,,1111.429,1297.123,928.8,1344.166,,,1030.287
2006-04-06,1081.04,1377.124,1033.8337,,1246.19,,1485.9715,,,1125.752,1326.542,921.819,1358.966,,,1031.751
2006-04-07,1084.965,1373.484,1026.3092,,1226.825,,1468.3225,,,1133.142,1328.253,926.639,1387.168,,,1039.179
2006-04-10,1101.778,1382.938,1042.9208,,1254.29,,1489.2145,,,1149.829,1335.475,942.158,1427.026,,,1061.003
2006-04-11,1106.662,1391.441,1049.2416,,1250.854,,1494.9407,,,1147.573,1328.122,952.554,1446.724,,,1074.386
2006-04-12,1102.499,1375.38,1040.1281,,1242.686,,1472.0581,,,1152.696,1332.736,949.423,1457.338,,,1071.773
2006-04-13,1076.86,1322.89,1037.7428,,1209.799,,1434.3697,,,1115.474,1311.18,927.304,1409.159,,,1048.716
2006-04-14,1101.98,1365.537,1073.5629,,1252.819,,1480.0494,,,1138.731,1335.243,942.455,1443.537,,,1075.119
2006-04-17,1107.754,1366.003,1079.6957,,1262.644,,1479.7621,,,1141.34,1352.654,948.806,1439.532,,,1087.882
2006-04-18,1113.955,1397.464,1097.1056,,1253.744,,1474.9854,,,1138.67,1398.024,946.011,1455.989,,,1082.448
2006-04-19,1120.167,1445.96,1088.0525,,1241.699,,1487.0472,,,1146.462,1425.515,946.21,1486.721,,,1082.808
2006-04-20,1115.053,1462.214,1068.2391,,1235.041,,1474.1315,,,1145.772,1436.363,934.847,1480.744,,,1073.455
2006-04-21,1128.676,1492.077,1070.1375,,1267.805,,1497.745,,,1164.686,1469.308,940.119,1519.077,,,1078.107
2006-04-24,1121.781,1539.083,1036.3608,,1257.098,,1465.9647,,,1156.336,1516.699,925.371,1519.902,,,1056.307
2006-04-25,1123.652,1588.88,1011.233,,1241.778,,1465.3193,,,1166.225,1504.347,922.747,1544.224,,,1051.496
2006-04-26,1137.345,1547.061,1025.0838,,1283.374,,1504.2874,,,1179.422,1510.0,945.624,1589.4,,,1072.271
2006-04-27,1139.39,1558.144,1009.9791,,1258.57,,1493.6699,,,1194.027,1516.59,955.846,1627.395,,,1076.546
2006-04-28,1156.003,1576.028,1004.5129,,1344.417,,1553.1465,,,1209.854,1572.891,961.674,1688.411,,,1092.184
2006-05-08,1199.828,1664.122,1034.1238,,1378.623,,1613.8386,,,1265.663,1645.678,985.825,1757.624,,,1127.249
2006-05-09,1233.944,1689.089,1058.2214,,1408.059,,1651.9379,,,1316.789,1725.168,1014.472,1861.557,,,1159.09
2006-05-10,1250.722,1723.485,1074.5858,,1405.771,,1653.5071,,,1340.567,1733.364,1025.815,1911.895,,,1177.435
2006-05-11,1241.874,1760.876,1065.9629,,1380.81,,1614.7908,,,1326.804,1741.704,1007.333,1933.694,,,1168.22
2006-05-12,1284.13,1867.55,1082.8494,,1424.369,,1651.2055,,,1382.626,1807.001,1039.745,2034.373,,,1212.322
2006-05-15,1341.151,1984.346,1143.0349,,1445.93,,1690.4072,,,1446.412,1915.149,1065.513,2136.029,,,1263.869
2006-05-16,1313.011,1869.603,1126.2814,,1473.462,,1675.762,,,1405.178,1913.944,1048.998,2101.797,,,1223.467
2006-05-17,1322.022,1842.736,1142.3244,,1467.614,,1675.4407,,,1400.565,1891.435,1061.046,2128.727,,,1260.43
2006-05-18,1321.515,1807.255,1155.0282,,1427.261,,1653.4039,,,1405.295,1874.873,1075.704,2178.031,,,1273.577
2006-05-19,1356.893,1837.385,1199.9464,,1469.282,,1691.7542,,,1445.308,1921.988,1097.008,2260.287,,,1310.362
2006-05-22,1368.21,1765.33,1245.9968,,1437.341,,1682.5858,,,1450.555,1888.27,1118.347,2222.744,,,1345.285
2006-05-23,1311.281,1721.738,1189.0289,,1386.577,,1614.9736,,,1384.67,1812.121,1071.145,2088.703,,,1276.694
2006-05-24,1299.675,1744.052,1165.0132,,1418.669,,1644.8064,,,1362.997,1821.91,1056.364,2058.436,,,1245.337
2006-05-25,1303.828,1714.761,1133.677,,1432.852,,1664.3421,,,1377.875,1795.982,1064.797,2055.455,,,1263.015
2006-05-26,1329.029,1738.284,1161.6814,,1450.225,,1685.8314,,,1415.395,1832.754,1083.07,2122.627,,,1298.319
2006-05-29,1363.156,1771.201,1221.2938,,1455.232,,1689.6902,,,1454.881,1940.809,1120.923,2162.646,,,1333.453
2006-05-30,1378.493,1823.674,1207.9894,,1442.805,,1690.4985,,,1489.35,1990.811,1128.467,2253.73,,,1342.269
2006-05-31,1366.703,1767.672,1209.7219,,1428.781,,1678.5363,,,1487.619,1953.995,1117.5,2365.965,,,1334.382
2006-06-01,1408.353,1774.093,1237.4064,,1459.846,,1703.8975,,,1552.5,2032.763,1153.067,2523.28,,,1401.814
2006-06-02,1399.812,1722.093,1228.7468,,1431.485,,1661.7978,,,1553.05,2002.563,1155.522,2497.339,,,1415.65
2006-06-05,1416.543,1757.767,1240.496,,1429.456,,1662.2876,,,1552.353,1991.287,1178.0,2410.557,,,1445.119
2006-06-06,1409.803,1733.736,1248.4291,,1420.469,,1653.806,,,1541.214,1965.246,1203.117,2387.88,,,1431.861
2006-06-07,1325.619,1648.97,1169.6398,,1338.805,,1580.3708,,,1437.375,1862.911,1144.742,2208.037,,,1332.656
2006-06-08,1331.193,1657.284,1168.5132,,1348.111,,1583.4847,,,1434.195,1877.042,1159.497,2235.795,,,1337.351
2006-06-09,1300.224,1581.76,1137.3784,,1309.121,,1543.4699,,,1411.411,1844.712,1139.011,2253.045,,,1307.478
2006-06-12,1304.417,1593.196,1141.8841,,1334.524,,1542.7573,,,1416.788,1888.405,1136.889,2239.095,,,1312.119
2006-06-13,1307.348,1605.08,1129.1739,,1329.201,,1523.2197,,,1435.732,1910.998,1130.908,2243.929,,,1316.321
2006-06-14,1293.256,1531.7,1095.4962,,1309.26,,1502.53,,,1433.526,1929.295,1126.41,2260.419,,,1322.041
2006-06-15,1295.577,1539.848,1091.0648,,1318.583,,1513.7445,,,1441.02,1928.154,1121.983,2275.315,,,1330.02
2006-06-16,1327.273,1589.75,1120.2853,,1366.61,,1566.467,,,1482.279,1975.036,1136.355,2332.614,,,1362.683
2006-06-19,1343.681,1600.715,1128.2601,,1367.613,,1575.8303,,,1495.656,2050.37,1141.83,2361.016,,,1387.801
2006-06-20,1350.785,1604.14,1129.3234,,1379.204,,1585.5924,,,1503.634,2055.405,1147.019,2417.853,,,1404.02
2006-06-21,1346.205,1651.677,1122.0559,,1373.076,,1575.9762,,,1495.571,2049.03,1145.281,2391.136,,,1395.124
2006-06-22,1345.009,1648.423,1119.6884,,1402.722,,1592.0241,,,1493.461,2046.771,1139.452,2391.507,,,1391.613
2006-06-23,1356.019,1624.529,1113.9104,,1406.368,,1606.747,,,1508.547,2089.569,1150.332,2417.726,,,1407.268
2006-06-26,1380.57,1629.486,1139.1717,,1445.178,,1631.3007,,,1538.888,2149.858,1163.195,2425.312,,,1428.721
2006-06-27,1383.024,1639.311,1143.9737,,1430.143,,1621.1969,,,1543.413,2174.981,1154.416,2448.667,,,1435.903
2006-06-28,1381.493,1632.546,1157.2291,,1434.895,,1614.459,,,1541.232,2142.672,1156.173,2427.449,,,1437.847
2006-06-29,1411.875,1676.216,1194.4045,,1473.351,,1664.841,,,1579.801,2165.193,1169.718,2450.509,,,1459.388
2006-06-30,1410.44,1708.98,1185.6809,,1477.685,,1665.2463,,,1584.637,2134.326,1171.696,2443.438,,,1454.307
2006-07-03,1437.108,1758.863,1195.7964,,1543.449,,1738.0665,,,1624.087,2133.733,1192.699,2428.566,,,1476.688
2006-07-04,1428.958,1760.349,1173.852,,1523.893,,1722.1641,,,1613.392,2130.973,1188.471,2460.52,,,1469.9
2006-07-05,1412.919,1715.257,1159.904,,1453.686,,1665.0449,,,1621.474,2125.822,1183.054,2467.48,,,1453.676
2006-07-06,1442.737,1743.2,1175.4729,,1465.949,,1682.7723,,,1671.319,2167.953,1206.675,2607.196,,,1488.958
2006-07-07,1437.346,1750.234,1171.3373,,1434.215,,1653.3033,,,1671.021,2158.95,1197.103,2600.378,,,1496.859
2006-07-10,1440.959,1741.406,1165.7331,,1452.957,,1678.2903,,,1665.574,2148.441,1195.656,2577.492,,,1506.524
2006-07-11,1448.826,1766.505,1160.5447,,1469.131,,1692.6399,,,1686.625,2147.7,1202.809,2622.763,,,1509.095
2006-07-12,1449.336,1784.237,1153.4068,,1462.642,,1704.7284,,,1699.627,2128.998,1192.484,2648.026,,,1497.538
2006-07-13,1368.743,1668.82,1103.4872,,1389.667,,1629.7023,,,1584.697,2055.428,1131.689,2423.248,,,1388.78
2006-07-14,1379.621,1674.507,1107.8819,,1411.52,,1660.6629,,,1597.485,2054.324,1126.561,2433.933,,,1399.831
2006-07-17,1397.154,1703.395,1119.8842,,1418.794,,1674.8526,,,1615.493,2058.281,1139.031,2465.681,,,1418.188
2006-07-18,1401.198,1693.018,1125.0993,,1409.959,,1679.5999,,,1619.901,2081.475,1137.312,2451.014,,,1429.2
2006-07-19,1365.326,1621.216,1100.969,,1379.281,,1624.8318,,,1566.558,2039.106,1121.897,2359.703,,,1395.087
2006-07-20,1374.77,1629.435,1103.1034,,1394.82,,1639.8499,,,1567.234,2059.431,1129.092,2363.932,,,1412.859
2006-07-21,1384.949,1634.745,1112.074,,1421.594,,1666.6992,,,1575.789,2066.256,1131.459,2347.37,,,1416.804
2006-07-24,1387.425,1623.66,1103.6269,,1419.795,,1663.0809,,,1574.082,2132.577,1127.086,2368.893,,,1423.433
2006-07-25,1404.864,1659.189,1113.9425,,1421.31,,1667.0749,,,1607.539,2138.83,1139.46,2411.407,,,1440.926
2006-07-26,1404.312,1657.344,1119.0752,,1424.053,,1662.4494,,,1603.692,2131.544,1141.828,2390.736,,,1459.696
2006-07-27,1388.236,1637.166,1102.1581,,1406.708,,1637.62,,,1577.276,2113.269,1135.177,2358.524,,,1443.578
2006-07-28,1374.088,1627.601,1098.9369,,1392.226,,1620.9537,,,1550.824,2089.42,1126.025,2305.653,,,1438.775
2006-07-31,1321.915,1565.58,1070.9204,,1360.733,,1567.1064,,,1479.975,2030.68,1087.427,2192.409,,,1380.74
2006-08-01,1308.674,1553.001,1067.4101,,1347.307,,1556.0828,,,1468.107,2008.967,1073.431,2178.731,,,1359.3
2006-08-02,1301.726,1532.441,1060.6351,,1346.955,,1559.162,,,1466.852,1993.408,1068.445,2168.83,,,1352.736
2006-08-03,1299.052,1519.434,1058.0121,,1362.864,,1570.8158,,,1465.216,1974.552,1065.272,2148.837,,,1352.618
2006-08-04,1264.94,1475.254,1038.7181,,1345.743,,1548.7312,,,1414.477,1922.471,1043.768,2065.307,,,1307.846
2006-08-07,1243.677,1467.889,1020.3142,,1330.122,,1522.0556,,,1387.027,1900.825,1026.703,2037.373,,,1272.139
2006-08-08,1275.287,1506.453,1045.3899,,1354.652,,1556.3909,,,1417.881,1955.75,1051.594,2083.535,,,1307.818
2006-08-09,1275.146,1510.639,1045.9869,,1351.644,,1554.0853,,,1419.437,1956.595,1054.345,2089.186,,,1309.457
2006-08-10,1296.163,1557.636,1059.137,,1373.852,,1584.6437,,,1437.724,1969.413,1068.654,2112.776,,,1328.258
2006-08-11,1301.042,1544.255,1061.4701,,1377.993,,1590.18,,,1448.364,1957.73,1069.439,2114.185,,,1337.194
2006-08-14,1268.267,1489.536,1046.6063,,1371.917,,1579.2175,,,1396.799,1906.507,1045.142,2044.329,,,1297.485
2006-08-15,1289.983,1521.393,1062.0006,,1397.126,,1619.5399,,,1421.37,1919.656,1060.741,2079.882,,,1318.734
2006-08-16,1309.243,1562.243,1067.3583,,1412.179,,1638.4817,,,1445.482,1939.595,1072.153,2122.743,,,1339.596
2006-08-17,1297.46,1560.593,1059.4368,,1391.272,,1617.8676,,,1428.46,1923.328,1064.549,2115.384,,,1340.375
2006-08-18,1291.852,1541.405,1053.3663,,1384.828,,1611.3509,,,1424.099,1931.331,1059.939,2098.989,,,1332.821
2006-08-21,1295.955,1551.823,1050.5915,,1386.203,,1618.5904,,,1438.946,1938.762,1063.229,2111.102,,,1339.446
2006-08-22,1310.89,1584.461,1055.7238,,1412.925,,1641.2748,,,1457.816,1951.664,1072.642,2167.164,,,1354.234
2006-08-23,1309.797,1570.703,1061.4322,,1443.592,,1664.6568,,,1454.711,1934.438,1067.53,2175.419,,,1346.974
2006-08-24,1318.227,1585.033,1059.235,,1460.49,,1680.9641,,,1467.991,1936.384,1076.891,2206.84,,,1362.767
2006-08-25,1321.553,1582.483,1060.9461,,1446.286,,1676.5834,,,1474.691,1936.624,1076.381,2266.673,,,1359.384
2006-08-28,1353.369,1613.338,1074.0445,,1485.233,,1736.7238,,,1514.598,1973.375,1101.126,2298.51,,,1386.28
2006-08-29,1356.246,1619.045,1074.8921,,1475.808,,1726.7904,,,1519.536,1990.539,1095.96,2297.928,,,1384.435
2006-08-30,1362.777,1618.797,1073.0033,,1478.179,,1747.4156,,,1528.231,1992.137,1099.26,2315.565,,,1383.855
2006-08-31,1368.688,1635.139,1092.0378,,1484.861,,1748.7486,,,1531.177,2014.646,1097.054,2316.708,,,1390.822
2006-09-01,1346.259,1617.254,1100.1804,,1451.716,,1713.6343,,,1490.179,1996.385,1078.887,2265.482,,,1363.567
2006-09-04,1368.834,1632.851,1105.0919,,1472.195,,1747.3578,,,1523.478,2020.57,1093.704,2340.176,,,1391.324
2006-09-05,1372.855,1630.747,1098.6933,,1510.547,,1773.1567,,,1523.089,2017.176,1094.137,2370.781,,,1395.824
2006-09-06,1378.818,1671.223,1097.9485,,1512.75,,1765.6666,,,1529.089,2020.446,1100.423,2365.767,,,1403.493
2006-09-07,1359.203,1655.39,1077.9255,,1500.186,,1747.3347,,,1506.604,2002.896,1088.963,2325.135,,,1379.371
2006-09-08,1362.334,1649.902,1076.3499,,1523.13,,1768.423,,,1512.945,2002.081,1087.88,2344.872,,,1382.967
2006-09-11,1369.272,1625.854,1078.4795,,1557.081,,1811.8959,,,1517.589,2005.383,1094.548,2341.055,,,1394.088
2006-09-12,1377.293,1634.062,1089.0114,,1561.554,,1815.9649,,,1522.579,2021.837,1105.185,2330.902,,,1402.18
2006-09-13,1364.797,1621.949,1088.1943,,1573.439,,1815.3825,,,1497.223,2002.236,1102.889,2290.109,,,1388.3
2006-09-14,1365.182,1630.744,1085.2094,,1576.243,,1812.2929,,,1488.267,2023.219,1100.947,2299.511,,,1385.306
2006-09-15,1387.201,1637.59,1108.1269,,1591.27,,1838.7683,,,1511.087,2033.574,1131.566,2349.722,,,1399.812
2006-09-18,1403.019,1657.24,1124.9205,,1581.736,,1842.8815,,,1534.16,2041.692,1145.767,2406.536,,,1414.696
2006-09-19,1406.352,1664.31,1120.8702,,1609.747,,1857.5226,,,1550.049,2061.84,1140.603,2434.121,,,1422.081
2006-09-20,1407.606,1653.917,1117.1076,,1616.528,,1882.3739,,,1549.607,2072.991,1139.15,2451.605,,,1427.557
2006-09-21,1415.343,1660.545,1119.4753,,1644.174,,1905.8876,,,1551.374,2116.523,1142.929,2454.697,,,1440.779
2006-09-22,1402.882,1643.236,1100.999,,1612.497,,1880.956,,,1548.202,2099.261,1134.744,2470.994,,,1428.821
2006-09-25,1402.386,1627.359,1093.3375,,1614.771,,1880.2471,,,1566.703,2098.327,1132.153,2532.354,,,1425.608
2006-09-26,1390.011,1612.27,1089.7401,,1569.806,,1834.2708,,,1562.569,2079.506,1127.752,2512.444,,,1419.186
2006-09-27,1403.614,1621.785,1093.3451,,1610.152,,1871.392,,,1580.184,2097.212,1135.325,2551.649,,,1437.906
2006-09-28,1418.6,1642.092,1096.4829,,1650.008,,1900.964,,,1616.136,2117.635,1136.972,2616.75,,,1452.069
2006-09-29,1434.579,1650.239,1103.6126,,1685.899,,1937.6739,,,1638.492,2133.028,1149.626,2667.02,,,1467.567
2006-10-09,1466.125,1667.019,1122.2722,,1781.614,,2009.9304,,,1667.886,2207.145,1165.344,2707.239,,,1510.308
2006-10-10,1469.437,1672.671,1133.1471,,1766.136,,1982.8652,,,1695.478,2220.138,1159.428,2773.111,,,1516.978
2006-10-11,1469.159,1678.44,1144.6195,,1765.619,,1986.8822,,,1688.82,2200.778,1154.218,2761.101,,,1524.01
2006-10-12,1455.901,1667.269,1181.1038,,1748.19,,1960.8733,,,1644.889,2182.598,1152.975,2621.154,,,1503.773
2006-10-13,1461.367,1676.749,1171.15,,1757.599,,1979.0703,,,1652.61,2165.836,1160.32,2670.818,,,1508.707
2006-10-16,1450.02,1670.438,1171.6813,,1743.486,,1957.1969,,,1644.838,2127.71,1150.997,2631.89,,,1502.08
2006-10-17,1447.425,1698.609,1160.7709,,1707.07,,1936.5391,,,1640.126,2130.165,1142.235,2597.091,,,1501.363
2006-10-18,1469.633,1711.523,1178.0664,,1762.056,,1999.3377,,,1663.798,2165.516,1155.107,2661.801,,,1514.794
2006-10-19,1473.26,1716.215,1178.3627,,1760.126,,1995.8179,,,1668.681,2173.723,1158.505,2662.749,,,1553.622
